HTML_URL,Title,Body,Labels,matched_keywords
https://github.com/Tobi823/ffupdater/issues/413,Fix return to the program,"I'll probably sound vague, but I'll try.  For example, I clicked install update.  Installed it, checked the hashes.  Switched to another app.  Then I return to ffupdater from the list of running ones.  It may have already been swapped out of memory, but I'm not sure about that.  And ffupdater starts downloading the same update again.  Perhaps it would be better if at that moment he showed a notification that this update has already been installed, or returned to the main screen of the program.",['enhancement'],out of memory
https://github.com/Slion/Fulguris/issues/556,Rare crash when switching sessions,"I was just switching between two lightweight sessions after opening a couple of tabs.
I could restart the app with no issue and no data loss it seems.
Occured on Huawei P30 Pro - Android 10

```
java.lang.IndexOutOfBoundsException: Collection doesn't contain element at index -1.
at kotlin.collections.CollectionsKt___CollectionsKt$elementAt$1.invoke(_Collections.kt:87)
at kotlin.collections.CollectionsKt___CollectionsKt$elementAt$1.invoke(_Collections.kt:87)
at kotlin.collections.CollectionsKt___CollectionsKt.elementAtOrElse(_Collections.kt:109)
at kotlin.collections.CollectionsKt___CollectionsKt.elementAt(_Collections.kt:87)
at acr.browser.lightning.browser.TabsManager.deleteTab(TabsManager.kt:628)
at acr.browser.lightning.browser.TabsManager.shutdown(TabsManager.kt:527)
at acr.browser.lightning.browser.TabsManager.initializeTabs(TabsManager.kt:258)
at acr.browser.lightning.browser.BrowserPresenter$setupTabs$1.invokeSuspend(BrowserPresenter.kt:89)
at kotlin.coroutines.jvm.internal.BaseContinuationImpl.resumeWith(ContinuationImpl.kt:33)
at kotlinx.coroutines.DispatchedTaskKt.resume(DispatchedTask.kt:234)
at kotlinx.coroutines.DispatchedTaskKt.dispatch(DispatchedTask.kt:166)
at kotlinx.coroutines.CancellableContinuationImpl.dispatchResume(CancellableContinuationImpl.kt:397)
at kotlinx.coroutines.CancellableContinuationImpl.resumeImpl(CancellableContinuationImpl.kt:431)
at kotlinx.coroutines.CancellableContinuationImpl.resumeImpl$default(CancellableContinuationImpl.kt:420)
at kotlinx.coroutines.CancellableContinuationImpl.resumeUndispatched(CancellableContinuationImpl.kt:518)
at kotlinx.coroutines.android.HandlerContext$scheduleResumeAfterDelay$$inlined$Runnable$1.run(Runnable.kt:19)
at android.os.Handler.handleCallback(Handler.java:900)
at android.os.Handler.dispatchMessage(Handler.java:103)
at android.os.Looper.loop(Looper.java:219)
at android.app.ActivityThread.main(ActivityThread.java:8668)
at java.lang.reflect.Method.invoke(Native Method)
at com.android.internal.os.RuntimeInit$MethodAndArgsCaller.run(RuntimeInit.java:513)
at com.android.internal.os.ZygoteInit.main(ZygoteInit.java:1109)
Suppressed: kotlinx.coroutines.DiagnosticCoroutineContextException: [StandaloneCoroutine{Cancelling}@97043f9, Dispatchers.Main.immediate]
```",['bug'],data loss
https://github.com/NekoX-Dev/NekoX/issues/1003,Original high-quality JPG files are not saved when taking photo (user's data loss?!),"**Describe the bug**

Original high-quality JPG files are not saved when taking photo.
Could not find those anywhere, only 50-100 KiB recompressed ones.

If this problem does exist (and I do not misunderstand something) then I am asking to set the priority of the bug to high, because it **leads to user's data loss** (original quality photos are lost!).

**To Reproduce**
Steps to reproduce the behavior:
1. Go to chat 'Saved Messages'
2. Click on 'Attach' icon
3. Select first option (take a photo) and take photo
4. Go to the gallery or file manager
5. No original file can be found, only recompressed low-quality one from the chat. 

**Expected behavior**
Original JPG files with size like 3-5 MiB are saved somewhere.

**Smartphone (please complete the following information):**
 - OS: Android10
 - Version: v9.3.3 arm64-v8a mini fdroidRelease

**Additional context**
I tried to toggle ""In-App camera"" and ""Save to Gallery"" settings - no original files are saved in all possible combinations. Maybe I misunderstand or misconfigured something.
",[],data loss
https://github.com/SagerNet/SagerNet/issues/677,The least-ping strategy causes an infinite loop and app crashes,"**Before submitting an issue, please make sure you are using the latest version of SagerNet.**
Tested on 0.8.1-rc03

### Describe the bug
When we have a balancer with the **Least Ping** strategy, the Loopback mechanism causes a severe problem in the device. I tested it on several devices. and the result was the same. Overheating, battery drain, memory overflow, and application crashes are some side effects.

### To Reproduce
In an actual situation, you can see the problem If your firewall blocks all profiles in the balancer. For testing, you can reproduce the bug with an invalid profile in the balancer.

Steps to reproduce the behavior:

1- Create a blocked/invalid profile as VMess type
2- Create a balancer profile with a ping strategy
3- Add VMess profile to the balancer list
4- Select the balancer and start the app
5- Booom. Watch out 

### Debug Information

> About -> Export Debug Information
The log file is attached.
[SagerNet 5825468551351236100.zip](https://github.com/SagerNet/SagerNet/files/11245259/SagerNet.5825468551351236100.zip)


### Expected behavior

This bug makes the **Least Ping** strategy useless. The random strategy is not efficient enough. **This is a serious problem**
I expected the proxy connection to fail when all the profiles were failed. 

### Screenshots

![photo_2023-04-17_02-59-49](https://user-images.githubusercontent.com/4160541/232354132-eca3dfb4-95f0-42d9-9dae-29230c3d152d.jpg)

### Smartphone

- Kernel version: 4.14.117
- Device: Xiaomi Mi 9T Pro
- OS: Android 10 

### Additional context

I guess this is a v2ray-core bug. because it seems the Loopback protocol has no exit way something like retries limitation in the DNS routine. Although it can be a bug of the Least Ping strategy too.

I had a similar problem in HTTP-Injector with v2ray-core.

[Added loopback rule](https://github.com/SagerNet/SagerNet/commit/6d3160a3cff8273ea56786b684e1b902cec80c9d#diff-44ac1260a010a4fa941d1e4ed522326b68bcabe9caab3941304f28943d2bf666R875-R881) in the routes makes an **INFINITE LOOP** in the program and disaster will dawn.


I don't know why a loopback is needed in the route rules. if it is necessary for random strategy but it can cause this bug in the least ping strategy.

## As a developer: YOUR JOB IS WONDERFUL. you are awesome guys. your project is fantastic. Please continue.
I'm not a mobile developer. I'm sorry I can't help in this amazing project.",[],battery drain
https://github.com/TeamNewPipe/NewPipe/issues/10723,"Add dummy ""Loading"" notification before actual player notification is ready","### Checklist

- [X] I made sure that there are *no existing issues* - [open](https://github.com/TeamNewPipe/NewPipe/issues) or [closed](https://github.com/TeamNewPipe/NewPipe/issues?q=is%3Aissue+is%3Aclosed) - which I could contribute my information to.
- [X] I have read the [FAQ](https://newpipe.net/FAQ/) and my problem isn't listed.
- [X] I'm aware that this is a request for NewPipe itself and that requests for adding a new service need to be made at [NewPipeExtractor](https://github.com/TeamNewPipe/NewPipeExtractor/issues).
- [X] I have taken the time to fill in all the required details. I understand that the feature request will be dismissed otherwise.
- [X] This issue contains only one feature request.
- [X] I have read and understood the [contribution guidelines](https://github.com/TeamNewPipe/NewPipe/blob/dev/.github/CONTRIBUTING.md).

### Feature description

Before the actual media info is ready to load into the player media notification, the app should show a ""Loading media"" dummy notification if possible.

### Why do you want this feature?

As of 0.26.0, the app creates an ""Unknown - Unknown"" notification that can stay for up to 10+ seconds, until it gets populated with the actual media info. This is especially noticeable when background playback is used without loading the video page first.

This is a very long duration to stay unresponsive, which can cause confusion for users, making them think something is wrong.

### Additional information

Opened as per https://github.com/TeamNewPipe/NewPipe/pull/10712#issuecomment-1873233213.","['feature request', 'GUI', 'player notification']",unresponsive
https://github.com/fabienli/DokuwikiAndroid/issues/50,Data loss on double screen rotation,"In the double screen rotation test to detect data loss, an application failure was identified: 

- EditActivity: Text disappears and popup menu disappears
- MainActivity: information disappears, night mode and normal mode, view property changes (changes from content_description': u'Close navigation drawer' to content_description': u'Open navigation drawer'), search disappears, view property changes (u' visible': True changes to u'visible': False), the text disappears, and returns to the previous page.



A data loss problem occurs when data is accidentally deleted or state variables are accidentally assigned with default or initial values. This issue is related to the activity's lifecycle (1). When a screen rotation occurs, the activity is destroyed and resumed. Data loss will happen if the developer does not save the variables before the destruction and restore them after creation. To avoid this, the developers have to implement both the logic necessary to save the activity state in the onSaveInstanceState() callback method and the logic to resume its state in the onRestoreInstanceState() callback method.
Another way to avoid data loss problems is to use the view model, designed to store and manage UI-related data in a lifecycle-conscious way (2).



- EditActivity: 

<div id=""ladoalado"" style=""display:flex;justify-content:center;"">

<figure id=""container"">Before and after double screen rotation<br>
<img src=""https://user-images.githubusercontent.com/3637419/159801567-2f2e709c-3854-4e27-91c8-4a5ae1ab1e09.png"" width=20% height=20% >
</figure>

<figure id=""container"">
<img src=""https://user-images.githubusercontent.com/3637419/159801565-2be8087c-52de-4390-a926-350e904a79e5.png"" width=20% height=20%>
</figure>

</div> 



<div id=""ladoalado"" style=""display:flex;justify-content:center;"">

<figure id=""container"">Before and after double screen rotation<br>
<img src=""https://user-images.githubusercontent.com/3637419/159801663-b15f2c6d-43c0-4f78-aa8b-40994d40b207.png"" width=20% height=20% >
</figure>

<figure id=""container"">
<img src=""https://user-images.githubusercontent.com/3637419/159801662-1558466d-d474-45e4-8bc7-4380fbcc99ff.png"" width=20% height=20%>
</figure>

</div> 








- MainActivity: 

<div id=""ladoalado"" style=""display:flex;justify-content:center;"">

<figure id=""container"">Before and after double screen rotation<br>
<img src=""https://user-images.githubusercontent.com/3637419/159801800-cfdf406a-7306-4379-91a5-238e3dde4a2f.png"" width=20% height=20% >
</figure>

<figure id=""container"">
<img src=""https://user-images.githubusercontent.com/3637419/159801798-01323065-3c19-47b6-a7a5-380fe2fbcf9e.png"" width=20% height=20%>
</figure>

</div> 




<div id=""ladoalado"" style=""display:flex;justify-content:center;"">

<figure id=""container"">Before and after double screen rotation<br>
<img src=""https://user-images.githubusercontent.com/3637419/159801872-6c8f0559-9109-4de7-b144-e34f46d38871.png"" width=20% height=20% >
</figure>

<figure id=""container"">
<img src=""https://user-images.githubusercontent.com/3637419/159801868-5f6e0e13-b8e6-43c9-8569-fce674682895.png"" width=20% height=20%>
</figure>

</div> 


<div id=""ladoalado"" style=""display:flex;justify-content:center;"">

<figure id=""container"">Before and after double screen rotation<br>
<img src=""https://user-images.githubusercontent.com/3637419/159802009-4e77305c-4c56-47c9-b004-bac0c077092f.png"" width=20% height=20% >
</figure>

<figure id=""container"">
<img src=""https://user-images.githubusercontent.com/3637419/159802003-4766808d-1e35-4beb-9e19-d890f51a049c.png"" width=20% height=20%>
</figure>

</div> 



<div id=""ladoalado"" style=""display:flex;justify-content:center;"">

<figure id=""container"">Before and after double screen rotation<br>
<img src=""https://user-images.githubusercontent.com/3637419/159802158-2d8a03b2-cc4b-41dc-8109-ea8dfdd1cdd1.png"" width=20% height=20% >
</figure>

<figure id=""container"">
<img src=""https://user-images.githubusercontent.com/3637419/159802157-5334552b-1327-4375-97e3-b09f5f05cff6.png"" width=20% height=20%>
</figure>

</div> 





<div id=""ladoalado"" style=""display:flex;justify-content:center;"">

<figure id=""container"">Before and after double screen rotation<br>
<img src=""https://user-images.githubusercontent.com/3637419/159802222-cde5eaf0-2ec7-436d-bc23-354ae9ad04e2.png"" width=20% height=20% >
</figure>

<figure id=""container"">
<img src=""https://user-images.githubusercontent.com/3637419/159802219-61a4cd5a-fcd8-49a7-b969-ddee985510a3.png"" width=20% height=20%>
</figure>

</div> 

Device:

- Device: Moto G30 with OS: Android 11
- Device language: English 




Note:

- Double screen rotation: It is executed twice to reach a state that should be exactly the same as the screen before if no data loss occurred.
- A data loss problem occurs when data is accidentally deleted or state variables are accidentally assigned with default or initial values.

1. https://developer.android.com/guide/components/activities/activity-lifecycle
2. https://developer.android.com/topic/libraries/architecture/viewmodel
",['bug'],data loss
https://github.com/leinelissen/jellyfin-audio-player/issues/159,[Feature Request] Apple Watch Client with Offline Playback,"Native watch clients for music apps are a must if you want to leave your phone behind while exercising.

Some like myself regularly run, bike, and hike in areas with poor/no cell reception and only bring their watch. Offline playback enables me to listen to music even when there is no cell service. Additionally even in areas with good reception, offline playback significantly reduces battery drain.

The most common implementation of offline playback on watches is syncing individual playlists and albums. Auto caching songs makes less sense on a device with low storage capacity.

In the selfhosted music server space the only app that I know of that offers offline watch playback capability is AVSub.",['enhancement'],battery drain
https://github.com/twireapp/Twire/issues/429,Memory Leaks with Fix,"Hi,

during watching subathon VOD, what about 20 Hours or even 40 Hours go, I encounter some memory leaks. One time it was so massive, that the complete phone got very slow and later on it killed the whole twire app.

I decided to see if I can find those memory leaks with Android Profiler and it seems i found them. I even was capable to fix them.

Here are my fixes: (.diff files)
[MemoryLeakFix.zip](https://github.com/twireapp/Twire/files/12278731/MemoryLeakFix.zip)

I hope those fixes can be flow in, in the next official version.

Here some detail:
one fix is that there was used a weak reference of the an activity in a background task, but the activity was given in the doBackground function and that still causes a memory leak .. it should be given in the constructor of the background task class.

the other fixes are related to static functions what got excluded by garbage collection, Especially by static Fragment classes.","['bug', 'needs exploration']",memory leak
https://github.com/twireapp/Twire/issues/413,"Ability to watch VOD broken since 2.10.3, applies to 2.10.4","**Describe the bug**
Trying to view vod results in phone becoming unresponsive on both my s22+ (android 13, one ui 5.0) and s10+ (android 13, one ui 5.0) complete with ""Twire isn't responding: close app or wait "". Waiting does nothing as the app never becomes responsive. I recently updated from 2.10.2 to 2.10.4 only to find that I could no longer watch vods. I've tried several things to fix the problem including: clearing cache, clearing data, uninstalling and reinstalling app, redownloading app, turning off vod chat(vod chat doesn't work btw), installing 2.10.3 (which also has this exact same problem), restarting phone, power off resetting phone. Both phones are completely up to date. Problem doesn't exist with live streams. Seems there is something special about vods.

**To Reproduce**
Steps to reproduce the behavior:
1. From Followed Streamers select Aurateur (the best streamer).
2. Click on Broadcasts.
3. Click first video to appear.
4. Watch as phone instantly becomes unresponsive.
5. Give around 30 seconds for Twire isn't responding error message to show.
6. Cry.

**Expected behavior**
Being able to watch vods would be nice. Not causing my phone to pop twire isn't responding would also be nice.

**Smartphone (please complete the following information):**
 - Device: Samsung Galaxy s22+ and Samsung Galaxy s10+ (same problem on both)
 - Android Version: Android 13, One UI 5.0
 - Twire Version: 2.10.3 & 2.10.4

**Additional context / screenshots**
Both phones have this problem so there is consistency here. I will be rolling back to 2.10.2 until this is fixed as this is completely unacceptable to me.
","['bug', 'needs exploration']",unresponsive
https://github.com/thuryn/your-local-weather/issues/190,Major battery drain in 5.8.20,"After upgrading from 5.8.0 my phone started experiencing massive battery drain, and android blames it on this app. If I kill the app, the drain stops. Android 12, LineageOS 19.1, microg, moto g7.",[],battery drain
https://github.com/snikket-im/snikket-android/issues/43,Activity memory leak caused by anonymous threads,"# Possible Memory Leak
An [anonymous inner class](https://stackoverflow.com/questions/17778077/would-anonymous-handler-or-runnable-create-a-memory-leak) will hold a reference to the this pointer of the outer class and will not be released until the thread ends.
It will hold the Activity and prevent its timely release. Please check the links below.

# Occurrences
https://github.com/snikket-im/snikket-android/blob/master/src/main/java/eu/siacs/conversations/ui/RecordingActivity.java#L140
https://github.com/snikket-im/snikket-android/blob/master/src/main/java/eu/siacs/conversations/ui/RtpSessionActivity.java#L320

# Possible Solution
If it is necessary, it can be changed to [static class + weak reference](https://stackoverflow.com/questions/22162642/will-handler-inside-a-method-leak-memory/27825703#27825703) to eliminate the reference to the activity, which may cause memory leaks.
Further discussion is welcome.",[],memory leak
https://github.com/IngoZenz/personaldnsfilter/issues/231,Activity memory leak caused by anonymous threads,"# Possible Memory Leak
An [anonymous inner class](https://stackoverflow.com/questions/17778077/would-anonymous-handler-or-runnable-create-a-memory-leak) will hold a reference to the this pointer of the outer class and will not be released until the thread ends.
It will hold the Activity and prevent its timely release. Please check the links below.

# Occurrences
https://github.com/IngoZenz/personaldnsfilter/blob/master/app/src/main/java/dnsfilter/android/DNSProxyActivity.java#L1913
https://github.com/IngoZenz/personaldnsfilter/blob/master/app/src/main/java/dnsfilter/android/DNSProxyActivity.java#L1412

# Possible Solution
If it is necessary, it can be changed to [static class + weak reference](https://stackoverflow.com/questions/22162642/will-handler-inside-a-method-leak-memory/27825703#27825703) to eliminate the reference to the activity, which may cause memory leaks.
Further discussion is welcome.
",[],memory leak
https://github.com/badaix/snapcast/issues/1185,snapclient not finding alsa output on raspi 1b,"**Describe the bug**
the snapclient on a raspi 1b (running debian bookworm) cannot find the alsa output.
**Steps to Reproduce**
1. snapclient -l gives 
```
0: null
Discard all samples (playback) or generate zero samples (capture)
```

2. snapclient --player  gives
````
sic4:~$ snapclient --player alsa
2023-12-21 17-32-36.539 [Error] (Snapclient) PCM device ""default"" not found
2023-12-21 17-32-36.547 [Info] (Snapclient) Version 0.27.0
2023-12-21 17-32-36.615 [Info] (Avahi) (Browser) NEW: service 'Snapcast' of type '_snapcast._tcp' in domain 'local'
2023-12-21 17-32-36.630 [Info] (Avahi) (Browser) NEW: service 'Snapcast' of type '_snapcast._tcp' in domain 'local'
2023-12-21 17-32-36.641 [Info] (Avahi) (Browser) CACHE_EXHAUSTED
2023-12-21 17-32-36.826 [Info] (Avahi) Service 'Snapcast' of type '_snapcast._tcp' in domain 'local':
2023-12-21 17-32-36.833 [Info] (Avahi) 	laredo.local:1704 (10.0.0.53)
2023-12-21 17-32-36.853 [Info] (Controller) Found server 10.0.0.53:1704
2023-12-21 17-32-36.861 [Info] (Connection) Resolving host IP for: 10.0.0.53
2023-12-21 17-32-36.866 [Info] (Connection) Connecting
2023-12-21 17-32-36.873 [Notice] (Connection) Connected to 10.0.0.53
2023-12-21 17-32-36.875 [Info] (Connection) My MAC: ""b8:27:eb:a9:82:b4"", socket: 8
2023-12-21 17-32-37.113 [Info] (Controller) ServerSettings - buffer: 1000, latency: 0, volume: 99, muted: 0
2023-12-21 17-32-37.119 [Info] (Controller) Codec: flac, sampleformat: 48000:16:2
2023-12-21 17-32-37.124 [Info] (Player) Player name: alsa, device: default, description: <none>, idx: -1, sharing mode: unspecified, parameters: <none>
2023-12-21 17-32-37.127 [Info] (Player) Mixer mode: software, parameters: <none>
2023-12-21 17-32-37.130 [Info] (Player) Sampleformat: 48000:16:2, stream: 48000:16:2
2023-12-21 17-32-37.131 [Info] (Alsa) Using default buffer_time: 80 ms, default fragments: 4
ALSA lib confmisc.c:855:(parse_card) cannot find card '0'
ALSA lib conf.c:5180:(_snd_config_evaluate) function snd_func_card_inum returned error: No such file or directory
ALSA lib confmisc.c:422:(snd_func_concat) error evaluating strings
ALSA lib conf.c:5180:(_snd_config_evaluate) function snd_func_concat returned error: No such file or directory
ALSA lib confmisc.c:1334:(snd_func_refer) error evaluating name
ALSA lib conf.c:5180:(_snd_config_evaluate) function snd_func_refer returned error: No such file or directory
ALSA lib conf.c:5703:(snd_config_expand) Evaluate error: No such file or directory
ALSA lib pcm.c:2666:(snd_pcm_open_noupdate) Unknown PCM default
2023-12-21 17-32-37.178 [Error] (Alsa) Exception: Can't open default, error: No such file or directory, code: -2
2023-12-21 17-32-37.185 [Fatal] (Snapclient) Exception: Can't open default, error: No such file or directory
2023-12-21 17-32-37.189 [Notice] (Snapclient) Snapclient terminated.
````
 ````
aplay -l
aplay: device_list:274: no soundcards found...
frank@music4:~$ lsmod | grep snd
snd_bcm2835            28672  0
snd_soc_hdmi_codec     24576  1
snd_soc_core          192512  2 vc4,snd_soc_hdmi_codec
snd_pcm_dmaengine      16384  1 snd_soc_core
snd_pcm               106496  4 snd_pcm_dmaengine,snd_soc_hdmi_codec,snd_bcm2835,snd_soc_core
snd_timer              32768  1 snd_pcm
snd                    73728  5 snd_soc_hdmi_codec,snd_timer,snd_bcm2835,snd_soc_core,snd_pcm
soundcore              16384  1 snd
vchiq                 200704  2 bcm2835_mmal_vchiq,snd_bcm2835
````

**Environment details**
raspi 1b, running debian bookworm (from debian tested images) headless
snapclient installed from bookworm-backports 
snapclient/stable-backports,now 0.27.0+dfsg-1~bpo12+1 armel [installed]

 the output is connect in the blue connector (no hdmi connected). it works with mpd and produces sound as expected and says ""my ALSA device""

the snapcast sees two client ath this site, with the same ip, which I do not understand either. 
why is the alsa output not found. what are possible action to debug?

thank you for an otherwise working system (have a different client working and work with snapcast app, which shows even this raspi client, but no sound). 
andrew
",[],latency
https://github.com/badaix/snapcast/issues/1158,PulseAudio doesn't create /tmp/snapfifo pipe,"**Describe the bug**
I'm trying to run Snapcast on Raspberry Pi that acts as a Bluetooth receiver. I want to pair my phone with the Pi, stream music via Bluetooth and redirect the stream to Snapcast's `/tmp/snapfifo` pipe. The problem is that after following the [steps for PulseAudio](https://github.com/badaix/snapcast/blob/develop/doc/player_setup.md#pulseaudio) the stream is never redirected to Snapcast, because PulseAudio doesn't even create the named pipe.

**Steps to Reproduce**
1. First I verified that BT streaming works without Snapcast. I'm using https://github.com/nicokaiser/rpi-audio-receiver to convert RPi to a Bluetooth receiver and it works without any issues when streaming music to the built-in audio card.
2. I added the lines from [the guideline](https://github.com/badaix/snapcast/blob/develop/doc/player_setup.md#pulseaudio) to my `/etc/pulse/system.pa`
```
...
load-module module-pipe-sink file=/tmp/snapfifo sink_name=Snapcast format=s16le rate=48000
update-sink-proplist Snapcast device.description=Snapcast
```
3. I restarted the pulseaudio systemd service. I also tried rebooting.
4. I confirmed with `pactl list sinks` that the PulseAudio sink is created and is set to RUNNING when I start streaming music.
```
Sink #1
	State: RUNNING
	Name: Snapcast
	Description: Snapcast
	Driver: module-pipe-sink.c
	Sample Specification: s16le 2ch 48000Hz
	Channel Map: front-left,front-right
	Owner Module: 15
	Mute: no
	Volume: front-left: 65536 / 100% / 0.00 dB,   front-right: 65536 / 100% / 0.00 dB
	       balance 0.00
	Base Volume: 65536 / 100% / 0.00 dB
	Monitor Source: Snapcast.monitor
	Latency: 226208 usec, configured 21333 usec
	Flags: DECIBEL_VOLUME LATENCY 
	Properties:
		device.string = ""/tmp/snapfifo""
		device.description = ""Snapcast""
		device.icon_name = ""audio-card""
	Formats:
		pcm
```
5. I checked if snapcast received the stream to the pipe, but there's nothing. The pipe isn't even created, or if I create it manually it's not being written to by PulseAudio.

Are the guidelines outdated? Or is my PulseAudio setup still somewhat misconfigured?

**Environment details**
- OS: Raspberry Pi OS Lite 64-bit
- Snapcast version: 0.27
- Installed from a armhf.deb package.
",[],latency
