HTML_URL,Title,Body,Labels,matched_keywords
https://github.com/mo3rfan/syncplayer/issues/14,Issues reported between android participants only,"- User list not populated.
- Ready button did not work.
- Play/Pause became unresponsive as well. Pause button disappeared on click.",['bug'],unresponsive
https://github.com/jimmod/ShareToComputer/issues/12,Addition of Categories and share history features to share to computer,"
# Introduction

Share to Computer is an Android application that makes sharing files from mobile phones to computer easier. You just need to select the files you want to send and share to computer. This will generate a link to be inputted on the computer browser where you can download the file shared.

# Components

My Suggestion is on the 
* Landing page

# Proposal

> ShareToComputer is a decent application that reduces the stress most users go through just to send a piece of file to their computer. I believe the application can still be improved.

* **Categories-** Trying to send files on ShareToComputer is kind of stressful if the files are not recent or together. That is why I propose that the files should be categorized. The categories will include **Music**, **Videos**, **Photo Gallery**, **Files**. Each of these categories will contain similar files. For example, the music category will include all music files. This is the same with the Video and photo gallery. The **Files** category will include files that can not be categorized.

* **Share History-** Users can only send files but can’t see what they have sent in the future. I propose the addition of a **Share history** feature that will display all sent files and the date sent.

# Mockups/Examples

![Comb19062019133732.jpg](https://cdn.steemitimages.com/DQmZmeKenFPxrVr2YcFmSWVABCCcErb4bQpgcU2J6UnvUvi/Comb19062019133732.jpg)

The above is how I want the **categories** feature to be enhanced. You can see that the music button has only music files in there. That will be the same for other categories.

![Comb19062019133747.jpg](https://cdn.steemitimages.com/DQmQTL3iFTM2Q7R1SEFV6hbBhxmeX4kPAabEWnYjRtnLeCw/Comb19062019133747.jpg)

This image is how I want the **Share history** to be implemented. You can see that the files sent can be seen and the date sent plus the device sent to.
# Benefits

**Categories-** This is an important feature that will reduce the time spent in finding the file to send. Imagine someone that want to send multiple video files in different locations, with the current mode of the application that is impossible. The user have to be selecting the video in each of the categories and sent. With the categories feature, the user can see all the videos on the device and choose anyone to send. It saves time and stress used to search and share videos one after the other.

**Share History-** This is another important feature that will let users see their past files sent. It helps to avoid situation of double sending. I often like transferring some of my pictures to my computer to increase available storage space. The presence of a history feature will make me avoid situations where I send a file twice. I can easily check the history and see the files I have sent. You can also see the device name you sent the files to.

# Conclusion

The application is one useful one because it cuts out the use of external devices such as cables, flash drives to send things between your phone and computer. Implementing my suggestions will make it more desirable for the general public. It will reduce the time and also cut out stress associated with finding the files to send.


",['enhancement'],storage space
https://github.com/jakobwenzel/MensaGuthaben/issues/36,Kompatibilität mit der Karte der TU Dortmund,"Hi,

ich öffne mal diese Issue für die Kompatibilität mit der Karte der TU Dortmund. Momentan kann die App noch gar nicht mit der Karte kommunizieren - ""Communicating with Card failed"". 

Allerdings glaube ich, dass das nicht so schwer sein kann. Unsere Mensakarte ist im Grunde eine Geldkarte mit NFC (die örtliche Sparkasse hat da irgendwie dran mitgearbeitet). Aus diesem Grund kann die Karte auch von den üblichen Geldkarte-Apps der Sparkassen ausgelesen werden. 

Ein Scan mit NFC TagInfo enthüllt:
- IC manufacturer: Infineon Technologies AG
- IC type: Unknown IC
- Application information:
Proximity Payment System Environment (PPSE) present girogo card
Priority 1
girogo card
Valid until: 2019-12
Current Value: 0.86
Transactions: <Liste von Entlade-Transaktionen, insgesamt 15 Stück>
Top-up actions: <Liste von Auflade-Transaktionen, insgesamt 3 Stück>

NDEF meldet: No NDEF data storage populated

Brauchst du tatsächlich noch das Diff vor und nach einem Entladevorgang, um herauszufinden, wo auf der Karte die Transaktionen gespeichert werden, oder reichen dir die Infos, dass die Karte im Prinzip eine Geldkarte ist, und ihren Aufladezustand bereitwillig preisgibt? 

Eigentlich reichen mir die Infos aus dem TagInfo völlig aus, aber so für die Vollständigkeit...",[],data storage
https://github.com/BramBonne/privacypolice/issues/54,High battery drain on OnePlus 5 (after OxygenOS v5.0.1 update),"I've used your app for quite some time now, and I'm sure I've used it on my Pixel with Android 8.0 in the past without issues, though this would have been up to ~mid September 2017

Unfortunately the recent OTA update for the OnePlus 5 has a significant battery drain issue when this app is installed.

Model: ONEPLUS A5000
OxygenOS: v5.0.1
Android: v8.0.0
App: v2.2.4 (from [Play](https://play.google.com/store/apps/details?id=be.uhasselt.privacypolice&hl=en))

The screenshot below covers an 8-hour period where I installed and removed the app every so often.
As you can see the ""Awake"" bar is solid when the app is installed, and significantly more empty when the app is not installed, additionally the battery discharge curve is significantly steeper with the app installed... which is what drew my attention to the problem in the first place (significantly shorter battery life).

I would be happy to collect more data if you like, though I'm afraid I'll need guiding.

![2018-01-20 21 11 22](https://user-images.githubusercontent.com/2195519/35221726-1c176e2a-ff73-11e7-9e99-41654db5f4ec.jpg)",[],battery drain
https://github.com/omerjerk/RemoteDroid/issues/2,Resource leak -- file not closed -- found by Facebook's static analyzer  ,"Hello,
This resource leak report, included with comments
below, were found by running 

Facebook's Infer static analyzer on RemoteDroid.

Regards,
Dulma Rodriguez
Facebook Static Analysis Tools Team

File: app/src/main/java/com/koushikdutta/async/util/StreamUtility.java

Report: Resource Leak: resource acquired by call to FileOutputStream(...) at line 83 is not released after line 86.

Remarks: The problem seems to be that dout.write(...) can throw an exception, in which case dout.close() won't get called. A simple fix is to put the call to close in a finally clause.
",[],resource leak
https://github.com/lucasnlm/antimine-android/issues/448,Very high mobile data usage,"The game uses massive amounts of mobile data on my phone (for this month, around 180MB foreground and 120MB background data). Is this possible? Or did i catch a malware infested version in the play store or something? And if this is by design, can the data usage be switched off?",['question'],data usage
https://github.com/retrowars/retrowars/issues/82,Allow for sliding finger movement between directional controls,"**Is your feature request related to a problem? Please describe.**

When playing Asteroids etc,on a phone, the need to lift a digit from one rotation ""button"" before placing on the other can be awkward during heated game play.

**Describe the solution you'd like**

It would be nice if it were possilble to simply swipe back and forth between the two controls.

**Describe alternatives you've considered**

I don't know much about implementing touchscreen controls, but maybe an area that simply senses a direction of finger movement would be an alternative, although it might require a user-adjustable ""dead zone"" to get the best latency without accidental direction changes.

**Additional context**

Having the corners of the game screen obscured by fingers can sometimes be a problem in and of itself. I personally might prefer a 4:3 aspect game screen with controls outside of this (the wide aspect ratio feels a little weird for retro games anyway, to be honest). That aside, this project is an interesting concept, thanks for working on it!",[],latency
https://github.com/moonlight-stream/moonlight-android/issues/1276,[Issue]: Fire Stick 4K Max (2023) high latency,"### Describe the bug

The Fire Stick 4K Max (2023) has higher than expected latency given the hardware specs compared to the last generation (2021).

I observed the following benchmarks:
- 4K60 50Mbps HEVC: 18ms average (similar H.264)
- 1080p60 50Mbps HEVC: 15ms average (similar H.264)

Enabling Game Mode on the Fire Stick did not make any difference. For comparison, the previous generation Fire Stick 4K Max (2021) achieves 4K60 80Mbps HEVC at 4ms average.

Setup:
- 5900X / 3080Ti / 2.5GbE Ethernet
- Sunshine: NVENC preset P1 (lowest latency)
- ASUS AXE6600 (ET8) (Wifi 6E)

One additional thing I noticed is that it seems to receive network bottlenecking after 50Mbps where my network latency jumps from 2-3ms to 8-12ms. This is tested using Wifi 6E on AXE6600 router (no other clients have network issues running 4K120 150Mbps). Using the built in Fire Stick internet speed test, I am seeing a max download speed of 419Mbps. This network issue may be hardware related but was not observed on the previous generation.

### Steps to reproduce

1. Download Moonlight on Fire Stick 4K Max (2023)
2. Connect to a PC
3. Enable Moonlight statistic
4. Start any game

### Affected games

Tested using Desktop and opened Minecraft, Heaven Benchmark, and Timespy.

### Other Moonlight clients

PC

### Moonlight adjusted settings

Yes

### Moonlight adjusted settings (please complete the following information)

I have tested using H.265 and H.264. Adjusted bitrate from 20-80Mbps (observed the bottlenecking past 50Mbps).

### Moonlight default settings

Yes

### Gamepad-related connection issue

No

### Gamepad-related input issue

No

### Gamepad-related streaming issue

No

### Android version

Android 11

### Device model

Fire Stick 4K Max (2023)

### Server PC OS version

Windows 11

### Server PC GeForce Experience version

0.21

### Server PC Nvidia GPU driver version

546.17

### Server PC antivirus and firewall software

Windows Defender

### Screenshots

_No response_

### Relevant log output

_No response_

### Additional context

_No response_",['bug'],"latency
network latency"
https://github.com/CorruptedArk/open-chaos-chess/issues/53,Activity memory leak caused by anonymous threads,"# Possible Memory Leak
An [anonymous inner class](https://stackoverflow.com/questions/17778077/would-anonymous-handler-or-runnable-create-a-memory-leak) will hold a reference to the this pointer of the outer class and will not be released until the thread ends.
It will hold the Activity and prevent its timely release. Please check the links below.

# Occurrences
https://github.com/CorruptedArk/open-chaos-chess/blob/master/app/src/main/java/dev/corruptedark/openchaoschess/SinglePlayerBoard.java#L483

# Possible Solution
If it is necessary, it can be changed to [static class + weak reference](https://stackoverflow.com/questions/22162642/will-handler-inside-a-method-leak-memory/27825703#27825703) to eliminate the reference to the activity, which may cause memory leaks.
Further discussion is welcome.
",[],memory leak
https://github.com/CorruptedArk/open-chaos-chess/issues/31,lag when playing chess pieces,"as the title suggests when playing the pawns, the movements are broken and unresponsive. I've checked the others, like back to the menu and it doesn't lag at all, only when playing the chess pieces are lagging and unresponsive",[],unresponsive
https://github.com/Swordfish90/Lemuroid/issues/820,"Please, add support for the ""Game Mode"" (also know as ALLM) on Android TV 11 and beyond","Google started to support the ALLM (Auto Low Latency Mode) as a ""Game Mode"" option on Android TV 11 and beyond versions and the only app so far I've noticed with support is the Steam Link app and I must say it's fantastic.

I hope Lemuroid provides support for this in a not so distant future.",[],latency
https://github.com/chrisboyle/sgtpuzzles/issues/621,Use SVG (vector) icons directly,"Now that `minSdk` is 21 to get Compose support, this also allows use of [vector drawables](https://developer.android.com/studio/write/vector-asset-studio) for icons. Currently all of [these button icons](https://github.com/chrisboyle/sgtpuzzles/tree/main/app/src/main/graphics-sources) have been converted into PNGs in `res/drawable-*dpi` at 4 different sizes. Using SVGs directly would certainly be more maintainable, and might very slightly reduce the app size.

Note that the icons representing each game, as seen on the chooser, are generated from screenshots (in a similar way to upstream) so cannot benefit from this. The screenshots are of course generated by running the game with [these save files](https://github.com/chrisboyle/sgtpuzzles/tree/main/app/src/main/jni/icons) and I could imagine generating SVGs instead, but the missing piece of that is an SVG-writing implementation of the Puzzles drawing API, and I'm not convinced it's worth creating one.","['feature', 'controls']",app size
https://github.com/VelbazhdSoftwareLLC/IthakaBoardGame/issues/2,Activity memory leak caused by anonymous threads,"# Possible Memory Leak
An [anonymous inner class](https://stackoverflow.com/questions/17778077/would-anonymous-handler-or-runnable-create-a-memory-leak) will hold a reference to the this pointer of the outer class and will not be released until the thread ends.
It will hold the Activity and prevent its timely release. Please check the links below.

# Occurrences
https://github.com/VelbazhdSoftwareLLC/IthakaBoardGame/blob/master/app/src/main/java/eu/veldsoft/ithaka/board/game/GameActivity.java#L514
https://github.com/VelbazhdSoftwareLLC/IthakaBoardGame/blob/master/app/src/main/java/eu/veldsoft/ithaka/board/game/GameActivity.java#L384

# Possible Solution
If it is necessary, it can be changed to [static class + weak reference](https://stackoverflow.com/questions/22162642/will-handler-inside-a-method-leak-memory/27825703#27825703) to eliminate the reference to the activity, which may cause memory leaks.
Further discussion is welcome.
",[],memory leak
https://github.com/williehwc/wonderdroid-x/issues/150,remove all useless translations,"for example
string name=""crash_string"">WonderDroid crashed!</string
string name=""app_name"">WonderDroid Ultra</string
They didn't get translated
Reduce App Size",[],app size
https://github.com/btimofeev/UniPatcher/issues/71,File doesn't work and has no takes no storage ,"I've recently been wanting to ay pokemon dx a rom hack of pokemon x and everytime I input the patch file, the rom file and set output location and then press the save bottom it loads amd patches for a bit and my phone shows a message for low storage space but when it finishes loading it says error:unknown error but the patched file shows in my emulator citra but I can't open it. 
Also after the storage space  message appears once it has the patching/loading finishes the system ui  stops responding and the low storage space message goes away with patched file shows to take up 0B on my phone every time I hit save.
Is they a fix for this or have I done something worng ",[],storage space
